timestamp,source_ip,destination_ip,source_port,destination_port,protocol,packet_count,byte_count,duration,attack_category
2024-01-01 0:49:53,158.43.245.195,149.230.47.148,64902,49330,ICMP,512,91114,3.79,Analysis
2024-01-01 0:49:54,219.155.89.197,253.142.181.45,29504,24602,TCP,623,52814,4.84,Analysis
2024-01-01 0:49:55,230.14.144.208,113.48.119.92,44060,31662,TCP,343,66953,1.62,Exploits
2024-01-01 0:49:56,220.150.158.147,138.47.3.122,14914,436,UDP,979,27077,4.54,Normal
2024-01-01 0:49:57,197.238.98.65,115.19.49.126,21554,3079,UDP,28,35327,4.54,Normal
2024-01-01 0:49:58,28.47.37.164,83.121.240.133,36015,21914,ICMP,844,60275,8.81,Backdoor
2024-01-01 0:49:59,156.63.194.45,159.230.19.234,6446,42384,ICMP,310,41104,5.24,Reconnaissance
2024-01-01 0:50:00,193.174.208.176,129.202.138.237,42545,30815,UDP,603,50853,0.94,Backdoor
2024-01-01 0:50:01,65.190.172.169,74.217.101.27,7906,27858,ICMP,8,60393,9.49,Analysis
2024-01-01 0:50:02,251.102.91.42,200.187.35.148,36677,62597,TCP,741,13517,6.41,Fuzzers
2024-01-01 0:50:03,246.145.19.121,218.178.152.165,55774,58099,UDP,300,4631,6.6,Probe
2024-01-01 0:50:04,238.94.173.82,105.208.253.241,53731,8242,ICMP,894,22642,2.48,Shellcode
2024-01-01 0:50:05,197.79.129.162,94.38.69.61,64563,34572,ICMP,599,73012,2.45,Worms
2024-01-01 0:50:06,2.231.73.230,239.60.231.66,17478,65334,TCP,688,49388,8.84,DoS
2024-01-01 0:50:07,76.161.210.124,219.131.135.11,21986,54875,UDP,414,95296,9.07,u2r
2024-01-01 0:50:08,248.129.102.172,158.98.189.125,36098,27205,UDP,962,33578,1.71,Fuzzers
2024-01-01 0:50:09,151.156.191.6,140.24.221.74,23072,20700,TCP,560,12360,5.04,Shellcode
2024-01-01 0:50:10,183.246.103.190,61.201.249.241,46457,63041,TCP,965,860,8.24,Fuzzers
2024-01-01 0:50:11,113.116.211.193,243.57.220.68,37768,19492,UDP,70,49932,3.58,Exploits
2024-01-01 0:50:12,200.97.101.219,105.150.152.99,26518,51083,TCP,411,62687,9.48,Probe
2024-01-01 0:50:13,99.91.199.70,111.203.122.13,36578,19795,TCP,544,76224,3.2,Worms
2024-01-01 0:50:14,65.65.109.218,238.229.174.10,40432,17972,ICMP,370,2760,1.49,u2r
2024-01-01 0:50:15,104.234.155.45,247.51.35.110,37568,32798,UDP,838,82309,0.75,Normal
2024-01-01 0:50:16,106.23.237.8,199.93.122.179,11391,31644,UDP,451,30135,0.68,Exploits
2024-01-01 0:50:17,23.146.235.208,47.207.178.223,50368,20955,UDP,475,37695,2.76,u2r
2024-01-01 0:50:18,169.70.252.11,161.119.116.97,27577,31490,TCP,793,98735,8.81,Worms
2024-01-01 0:50:19,87.86.171.44,48.203.223.28,60866,13496,UDP,443,18186,2.57,Shellcode
2024-01-01 0:50:20,69.41.205.9,189.24.255.124,32923,30210,TCP,700,77861,4.83,Fuzzers
2024-01-01 0:50:21,49.70.94.156,8.94.102.119,21534,41984,UDP,693,79923,9.94,Backdoor
2024-01-01 0:50:22,177.94.248.52,120.50.147.233,5459,22945,TCP,998,36116,1.79,Backdoor
2024-01-01 0:50:23,247.99.158.168,135.186.86.21,29366,49645,TCP,472,1329,6.83,Analysis
2024-01-01 0:50:24,5.106.188.51,92.199.53.117,38375,20583,UDP,334,84579,2.1,Probe
2024-01-01 0:50:25,100.165.164.250,141.106.160.77,9957,52536,UDP,242,69156,8.66,Analysis
2024-01-01 0:50:26,181.221.16.51,146.138.236.104,8084,5536,UDP,49,60416,7.75,Exploits
2024-01-01 0:50:27,24.155.192.198,221.194.129.231,54143,12298,UDP,347,55228,2.09,Reconnaissance
2024-01-01 0:50:28,200.106.183.176,3.35.20.126,3528,12655,UDP,740,15349,5.94,Exploits
2024-01-01 0:50:29,237.35.121.169,251.215.124.247,54316,65209,ICMP,475,72287,8.04,Shellcode
2024-01-01 0:50:30,33.255.186.151,49.243.121.194,4649,42940,TCP,880,41738,5.61,Fuzzers
2024-01-01 0:50:31,109.136.77.88,136.97.49.73,28891,51277,ICMP,332,41075,4.59,Normal
2024-01-01 0:50:32,193.123.151.252,121.244.187.95,34986,39305,TCP,460,59173,5.21,u2r
2024-01-01 0:50:33,106.173.176.224,87.204.190.150,31985,19498,ICMP,690,45475,3.76,Analysis
2024-01-01 0:50:34,82.97.169.160,78.96.81.142,2648,55268,TCP,665,94619,6.24,Shellcode
2024-01-01 0:50:35,243.39.185.67,149.59.145.182,41057,8265,TCP,339,5177,6.97,Fuzzers
2024-01-01 0:50:36,156.168.200.182,24.199.58.114,37411,63872,ICMP,838,49618,6.37,Worms
2024-01-01 0:50:37,83.87.192.131,53.179.69.158,20588,64918,TCP,361,45362,5.17,Shellcode
2024-01-01 0:50:38,68.68.112.171,80.55.95.208,30448,32796,TCP,229,129,3.57,Probe
2024-01-01 0:50:39,212.112.134.217,238.37.160.144,59735,710,ICMP,236,31430,7.53,r2l
2024-01-01 0:50:40,44.219.19.220,89.172.48.167,8324,40026,UDP,689,99649,6.15,Fuzzers
2024-01-01 0:50:41,107.31.82.237,22.98.118.119,6427,23812,ICMP,778,27727,4.89,Worms
2024-01-01 0:50:42,235.189.21.114,209.53.207.35,21323,54981,ICMP,232,27618,1.01,Analysis
2024-01-01 0:50:43,84.29.221.53,69.173.51.125,5010,5710,UDP,177,96198,8.7,DoS
2024-01-01 0:50:44,82.17.135.212,195.91.177.222,8594,33715,ICMP,492,14159,8.35,Fuzzers
2024-01-01 0:50:45,228.163.47.132,180.98.160.147,27891,36968,UDP,623,91647,2.39,DoS
2024-01-01 0:50:46,251.243.164.110,153.225.72.253,49696,16596,TCP,196,49065,0.13,Normal
2024-01-01 0:50:47,183.215.133.90,46.129.95.124,10864,692,TCP,833,74337,1.99,Backdoor
2024-01-01 0:50:48,153.131.152.78,154.18.6.133,11712,28787,ICMP,285,30772,0.28,Probe
2024-01-01 0:50:49,20.167.76.25,63.102.76.217,48531,17386,ICMP,932,84127,1.58,DoS
2024-01-01 0:50:50,226.237.30.187,156.82.172.243,49768,65001,UDP,786,10161,4.23,Reconnaissance
2024-01-01 0:50:51,184.229.50.75,10.218.72.10,40873,46274,TCP,488,16824,6.63,Analysis
2024-01-01 0:50:52,21.93.77.213,213.215.236.183,2586,53140,UDP,437,44673,9.25,DoS
2024-01-01 0:50:53,209.247.156.129,140.161.179.160,24912,44014,ICMP,414,62371,3.4,Reconnaissance
2024-01-01 0:50:54,154.169.213.232,213.28.132.69,47938,58210,TCP,783,5357,5.93,r2l
2024-01-01 0:50:55,33.72.134.61,164.64.133.209,13899,11690,TCP,666,32210,6.29,Backdoor
2024-01-01 0:50:56,100.133.81.95,255.238.95.162,9337,22779,UDP,631,73137,4.78,Worms
2024-01-01 0:50:57,67.17.102.231,180.167.198.84,54366,31372,ICMP,952,56470,2.42,Worms
2024-01-01 0:50:58,7.39.234.81,93.60.247.231,25065,64882,UDP,493,67437,3.61,Worms
2024-01-01 0:50:59,136.199.37.210,97.115.199.198,52220,65067,ICMP,308,25040,0.86,r2l
2024-01-01 0:51:00,223.155.112.27,94.199.219.237,36827,22718,UDP,364,89862,7.71,Exploits
2024-01-01 0:51:01,64.153.171.129,181.219.242.77,38887,57808,UDP,507,87375,9.86,u2r
2024-01-01 0:51:02,159.8.23.232,136.138.118.64,45656,64823,ICMP,63,85990,4.19,Shellcode
2024-01-01 0:51:03,206.231.60.23,250.19.65.150,64776,12334,ICMP,521,59609,1.79,Exploits
2024-01-01 0:51:04,102.228.14.157,65.124.192.115,30892,42540,UDP,219,37322,3.99,Backdoor
2024-01-01 0:51:05,43.201.87.182,190.51.163.43,53855,11298,ICMP,828,27453,2.28,r2l
2024-01-01 0:51:06,94.144.59.31,90.147.125.95,41807,11654,TCP,565,8245,1.23,Backdoor
2024-01-01 0:51:07,216.24.16.70,222.212.145.246,7002,49367,TCP,537,21124,9.39,Exploits
2024-01-01 0:51:08,164.35.224.191,139.238.48.148,58764,16566,TCP,862,12325,8.06,Fuzzers
2024-01-01 0:51:09,244.39.86.228,240.115.22.135,7829,13019,UDP,753,73296,2.47,Reconnaissance
2024-01-01 0:51:10,228.79.193.254,28.28.249.230,24009,60117,ICMP,183,8621,8.63,DoS
2024-01-01 0:51:11,163.239.2.141,206.221.8.70,26979,29511,ICMP,868,19499,4.88,u2r
2024-01-01 0:51:12,125.183.136.246,132.148.38.59,34738,2550,ICMP,621,57197,8.71,Fuzzers
2024-01-01 0:51:13,178.166.137.5,117.245.93.206,9705,17138,UDP,941,14303,6.01,Exploits
2024-01-01 0:51:14,219.254.192.77,52.127.175.12,31187,35639,UDP,484,782,9.46,Analysis
2024-01-01 0:51:15,200.152.119.224,172.146.246.23,9167,43041,TCP,98,7405,2.62,Shellcode
2024-01-01 0:51:16,213.70.140.163,131.180.184.68,23272,42250,ICMP,121,56133,8.97,Analysis
2024-01-01 0:51:17,174.161.138.227,65.41.1.63,46409,50591,UDP,507,32519,2.07,Fuzzers
2024-01-01 0:51:18,68.222.183.245,194.51.137.53,18765,9955,ICMP,904,9113,1.72,r2l
2024-01-01 0:51:19,116.1.107.147,73.247.76.243,2798,12195,ICMP,984,66710,5.12,Probe
2024-01-01 0:51:20,11.41.230.223,102.249.234.108,4271,46662,TCP,19,61056,1.4,Shellcode
2024-01-01 0:51:21,135.229.47.92,2.173.168.76,16131,63811,UDP,245,51063,7.62,Exploits
2024-01-01 0:51:22,186.87.158.125,242.186.198.178,6881,63970,UDP,314,23007,2.05,Backdoor
2024-01-01 0:51:23,80.11.208.242,23.215.219.108,37690,38565,ICMP,111,17877,0.59,Fuzzers
2024-01-01 0:51:24,154.252.138.211,79.239.36.117,5470,16762,UDP,503,13325,7.08,Fuzzers
2024-01-01 0:51:25,66.169.6.116,240.228.192.237,5758,5625,TCP,191,46444,7.63,Fuzzers
2024-01-01 0:51:26,147.95.171.115,72.54.205.27,33106,590,ICMP,344,46650,4.41,Worms
2024-01-01 0:51:27,196.98.201.217,84.56.81.152,13917,45568,TCP,786,92204,2.27,Fuzzers
2024-01-01 0:51:28,252.195.126.231,171.163.13.218,62572,52233,ICMP,678,30325,1.63,DoS
2024-01-01 0:51:29,124.252.119.119,177.111.107.162,43131,47842,ICMP,106,83457,4.52,Probe
2024-01-01 0:51:30,211.74.41.238,127.215.95.193,41893,13681,ICMP,335,90303,4.5,Worms
2024-01-01 0:51:31,170.84.128.206,103.154.19.197,42371,53348,UDP,136,52499,3.23,u2r
2024-01-01 0:51:32,92.102.237.213,251.56.42.25,53411,16890,UDP,759,84706,0.82,Reconnaissance
2024-01-01 0:51:33,233.160.38.194,183.70.77.98,44751,61534,ICMP,454,20614,9.69,Shellcode
2024-01-01 0:51:34,79.59.101.26,128.235.99.5,33991,5226,UDP,941,84429,5.02,Reconnaissance
2024-01-01 0:51:35,98.103.84.15,11.46.97.245,64011,64469,TCP,513,3547,1.69,Probe
2024-01-01 0:51:36,115.239.146.45,14.215.156.228,57068,61404,ICMP,62,47156,2.23,DoS
2024-01-01 0:51:37,36.14.19.39,128.26.247.208,2868,21362,ICMP,104,63872,7.42,Reconnaissance
2024-01-01 0:51:38,163.161.178.30,54.141.182.175,17557,49688,ICMP,252,34006,4.14,Fuzzers
2024-01-01 0:51:39,109.61.147.252,9.86.119.218,6247,57538,UDP,851,56458,9.29,Shellcode
2024-01-01 0:51:40,126.130.234.85,197.34.225.131,4488,2961,ICMP,26,48039,4.58,Exploits
2024-01-01 0:51:41,159.48.35.20,90.223.166.34,59495,28181,UDP,571,66427,5.22,DoS
2024-01-01 0:51:42,109.150.24.41,177.42.167.74,10010,13970,TCP,988,53561,4.32,r2l
2024-01-01 0:51:43,167.162.202.118,118.101.166.30,53168,21195,UDP,37,95077,7,Shellcode
2024-01-01 0:51:44,190.229.48.157,212.165.96.25,27598,32450,UDP,918,10499,5,DoS
2024-01-01 0:51:45,190.140.103.173,229.213.180.93,61665,11441,TCP,483,85565,4.87,DoS
2024-01-01 0:51:46,103.157.178.188,82.52.46.169,46253,35023,TCP,975,50596,1.15,Probe
2024-01-01 0:51:47,119.251.36.19,29.60.20.41,36981,31544,TCP,983,57605,8.26,Exploits
2024-01-01 0:51:48,171.4.216.252,212.61.4.242,27872,64586,TCP,529,53856,2.83,Reconnaissance
2024-01-01 0:51:49,247.33.98.62,227.245.237.20,47901,56066,ICMP,501,1544,2.5,Shellcode
2024-01-01 0:51:50,101.67.33.107,104.66.46.102,59210,14772,TCP,924,32347,1.94,u2r
2024-01-01 0:51:51,24.125.52.124,124.97.170.198,54078,28718,UDP,487,25590,0.2,Shellcode
2024-01-01 0:51:52,253.168.5.254,178.247.108.236,15432,63623,UDP,619,49411,1,Probe
2024-01-01 0:51:53,126.39.191.148,35.226.63.139,46874,47413,ICMP,200,37179,2.49,u2r
2024-01-01 0:51:54,22.215.216.34,211.99.39.164,4182,39457,TCP,182,2287,5.8,u2r
2024-01-01 0:51:55,18.182.76.82,250.64.4.146,30849,17832,ICMP,193,22563,0.35,DoS
2024-01-01 0:51:56,41.116.214.226,83.135.131.116,20769,32455,UDP,357,85176,3.34,u2r
2024-01-01 0:51:57,98.232.166.51,149.64.224.197,51467,20947,TCP,925,71339,2.91,Fuzzers
2024-01-01 0:51:58,158.119.72.226,23.251.242.73,27766,16502,ICMP,891,16536,5.56,Probe
2024-01-01 0:51:59,223.241.14.3,33.99.13.186,18726,40309,TCP,924,25380,9.15,Exploits
2024-01-01 0:52:00,170.196.155.249,248.81.185.210,25353,24905,TCP,410,4523,6.44,r2l
2024-01-01 0:52:01,126.13.212.0,69.188.17.168,10419,58261,ICMP,124,16961,7.57,Exploits
2024-01-01 0:52:02,110.97.124.226,109.17.61.24,62949,19953,ICMP,172,76385,2.13,Normal
2024-01-01 0:52:03,210.39.97.85,141.99.85.88,5131,13609,UDP,884,71540,7.15,Normal
2024-01-01 0:52:04,107.22.27.133,41.131.67.217,37455,40938,ICMP,190,84691,5.84,Analysis
2024-01-01 0:52:05,109.74.61.78,59.153.196.146,40708,12558,TCP,741,5216,1.96,Reconnaissance
2024-01-01 0:52:06,93.205.28.212,140.2.208.13,55075,43611,TCP,999,73483,7.86,u2r
2024-01-01 0:52:07,81.167.16.76,103.117.21.206,36601,2842,TCP,216,23841,2.33,Probe
2024-01-01 0:52:08,151.179.183.185,240.196.10.182,63160,15590,TCP,526,67768,3.75,Fuzzers
2024-01-01 0:52:09,47.180.158.236,242.236.98.14,9440,38908,TCP,446,42684,5.06,DoS
2024-01-01 0:52:10,17.189.42.183,24.240.179.137,45118,33171,ICMP,22,23790,6.78,u2r
2024-01-01 0:52:11,116.36.60.194,66.234.152.58,40629,10500,ICMP,31,91810,7.98,Exploits
2024-01-01 0:52:12,117.154.209.251,184.172.58.48,23957,55248,TCP,928,74584,2.88,Worms
2024-01-01 0:52:13,135.66.112.151,52.6.182.202,8060,3482,ICMP,136,24324,4.78,Backdoor
2024-01-01 0:52:14,159.215.210.253,134.192.147.189,30707,29604,UDP,502,16740,3.89,r2l
2024-01-01 0:52:15,5.118.140.183,199.20.18.253,11690,8697,UDP,575,85754,3.69,DoS
2024-01-01 0:52:16,69.242.23.115,168.139.219.246,13775,39868,ICMP,504,41062,2.65,Shellcode
2024-01-01 0:52:17,51.28.179.105,39.127.211.43,39468,40495,UDP,937,5702,4.18,Backdoor
2024-01-01 0:52:18,237.54.89.4,217.178.158.172,1289,15536,TCP,533,99721,8.65,Reconnaissance
2024-01-01 0:52:19,56.181.254.145,140.98.12.44,54644,31384,UDP,354,30517,2.74,Shellcode
2024-01-01 0:52:20,238.50.58.254,144.159.34.122,23256,8345,UDP,811,59858,7.76,Backdoor
2024-01-01 0:52:21,27.100.198.100,155.206.185.174,20155,19143,ICMP,381,12426,7.34,r2l
2024-01-01 0:52:22,149.135.122.188,85.62.50.210,45481,23643,UDP,992,38277,3.96,r2l
2024-01-01 0:52:23,58.203.87.87,86.169.251.188,24781,30077,TCP,819,33812,7.21,Exploits
2024-01-01 0:52:24,75.161.52.19,15.30.195.150,60383,22799,TCP,306,56586,0.58,r2l
2024-01-01 0:52:25,250.164.19.198,195.253.24.63,47565,30580,UDP,645,14521,8.16,Fuzzers
2024-01-01 0:52:26,141.25.154.34,29.214.114.150,64331,40883,UDP,927,55848,7.39,Exploits
2024-01-01 0:52:27,90.54.67.218,22.121.6.195,3953,19481,TCP,456,77171,8.21,Shellcode
2024-01-01 0:52:28,78.198.250.116,138.62.227.227,2550,17531,UDP,422,9092,1.31,Analysis
2024-01-01 0:52:29,157.95.104.201,207.203.46.239,44868,60974,UDP,589,17921,1.45,Shellcode
2024-01-01 0:52:30,162.170.53.153,78.56.179.182,46358,20989,ICMP,595,45118,2.76,Normal
2024-01-01 0:52:31,62.120.51.144,193.141.233.73,29131,25750,UDP,580,99194,5.25,Fuzzers
2024-01-01 0:52:32,55.115.178.78,196.227.197.66,35728,23615,TCP,898,65134,1.73,Fuzzers
2024-01-01 0:52:33,43.19.223.240,251.206.70.139,34501,55662,UDP,955,75501,3.16,Analysis
2024-01-01 0:52:34,197.235.233.196,20.84.85.191,24828,59270,ICMP,774,1041,2.89,Reconnaissance
2024-01-01 0:52:35,13.186.222.106,241.110.82.231,35480,37639,ICMP,505,87599,5.72,Fuzzers
2024-01-01 0:52:36,213.76.66.246,12.76.44.149,19215,54144,ICMP,607,27305,5,Worms
2024-01-01 0:52:37,88.145.175.219,34.83.222.212,41524,40919,TCP,770,16899,0.94,Reconnaissance
2024-01-01 0:52:38,79.51.91.70,116.186.225.151,60503,26068,UDP,912,27536,3.54,Backdoor
2024-01-01 0:52:39,225.244.220.148,117.146.128.248,42975,12185,TCP,660,5573,5.77,Worms
2024-01-01 0:52:40,20.77.208.133,127.112.206.173,51091,3400,TCP,429,55972,4.52,Exploits
2024-01-01 0:52:41,89.144.180.13,139.149.7.240,20339,49452,UDP,445,98686,0.85,Fuzzers
2024-01-01 0:52:42,106.33.244.57,207.1.172.81,41622,29356,UDP,354,55176,8.01,Reconnaissance
2024-01-01 0:52:43,181.247.229.195,175.150.233.23,32165,6159,UDP,190,67032,4.58,r2l
2024-01-01 0:52:44,25.234.73.184,26.206.232.55,55748,25164,UDP,498,32841,10,Probe
2024-01-01 0:52:45,248.150.51.27,93.124.121.41,45418,2012,UDP,27,85032,9.25,DoS
2024-01-01 0:52:46,190.193.233.18,254.44.250.126,53872,64259,TCP,260,45363,4.79,Shellcode
2024-01-01 0:52:47,212.233.108.102,39.156.152.68,12665,21314,TCP,938,5259,7.58,r2l
2024-01-01 0:52:48,229.65.81.8,142.252.103.102,61885,21665,ICMP,807,55683,4.44,Shellcode
2024-01-01 0:52:49,163.230.143.28,4.98.152.224,10861,60223,ICMP,879,17905,2.06,Normal
2024-01-01 0:52:50,103.146.106.27,25.23.247.118,8084,55210,UDP,8,35390,8.89,Analysis
2024-01-01 0:52:51,227.161.76.44,79.111.247.183,7798,6493,ICMP,459,62204,4.46,Probe
2024-01-01 0:52:52,44.249.70.225,143.177.197.183,27057,11547,ICMP,71,49547,2.11,Fuzzers
2024-01-01 0:52:53,40.15.4.247,76.227.222.89,49049,6473,TCP,644,53567,3.7,Shellcode
2024-01-01 0:52:54,81.35.110.39,17.68.11.207,53828,45033,TCP,834,914,3.42,Worms
2024-01-01 0:52:55,39.49.108.166,100.51.233.203,32935,3262,UDP,570,29595,1.32,Fuzzers
2024-01-01 0:52:56,51.153.246.202,68.104.191.243,49680,58514,ICMP,642,54498,2.61,DoS
2024-01-01 0:52:57,3.83.82.214,117.251.22.31,26437,34503,UDP,687,1694,5.83,Fuzzers
2024-01-01 0:52:58,193.74.131.125,134.170.176.241,27641,41856,ICMP,925,51250,6.7,Shellcode
2024-01-01 0:52:59,96.216.147.164,140.126.204.160,16564,7573,UDP,14,25002,1.08,Worms
2024-01-01 0:53:00,211.131.19.122,15.112.175.170,6917,51876,UDP,275,93011,3.8,u2r
2024-01-01 0:53:01,199.147.117.223,187.53.220.65,30193,3871,UDP,842,88498,4.54,u2r
2024-01-01 0:53:02,55.166.133.169,141.8.182.30,53009,36285,UDP,755,96447,1.05,DoS
2024-01-01 0:53:03,80.40.211.250,181.111.33.241,50474,3928,TCP,957,28030,0.12,Reconnaissance
2024-01-01 0:53:04,120.52.119.224,99.106.67.52,58115,12106,TCP,752,97862,3.5,DoS
2024-01-01 0:53:05,140.14.85.220,165.250.16.142,29810,44697,TCP,336,11250,8.98,u2r
2024-01-01 0:53:06,152.25.225.36,84.99.87.160,8396,1929,TCP,830,75115,8.05,Shellcode
2024-01-01 0:53:07,21.225.198.203,96.107.215.32,50507,33320,TCP,98,52284,5.4,Probe
2024-01-01 0:53:08,219.252.134.41,162.253.195.233,22486,12703,ICMP,161,7123,4.15,Exploits
2024-01-01 0:53:09,55.254.123.240,128.203.211.249,3158,17590,UDP,326,24531,4.15,Probe
2024-01-01 0:53:10,175.144.243.82,48.23.108.164,33833,36099,UDP,355,3223,6.08,DoS
2024-01-01 0:53:11,141.170.58.223,200.146.113.99,8838,9610,ICMP,407,25753,5.24,Reconnaissance
2024-01-01 0:53:12,185.216.252.43,85.20.8.12,37958,25999,TCP,209,71456,1.12,Normal
2024-01-01 0:53:13,242.144.227.40,230.215.202.151,13517,33385,ICMP,884,3145,6.92,Reconnaissance
2024-01-01 0:53:14,137.126.76.216,69.182.126.242,2726,52006,UDP,406,68989,3.95,Shellcode
2024-01-01 0:53:15,153.31.150.156,108.35.168.157,10522,22099,ICMP,919,17053,5.7,Shellcode
2024-01-01 0:53:16,227.251.234.21,57.238.134.253,3270,32756,TCP,38,12247,5.42,DoS
2024-01-01 0:53:17,215.159.187.149,142.127.193.118,59982,34955,UDP,193,97438,1.3,Shellcode
2024-01-01 0:53:18,240.231.108.97,39.253.187.94,11678,35379,UDP,427,61342,6.01,Backdoor
2024-01-01 0:53:19,159.165.31.21,73.135.85.26,48215,36746,ICMP,548,82118,3.11,u2r
2024-01-01 0:53:20,133.128.94.13,40.198.214.111,47938,45986,TCP,622,52183,0.78,Shellcode
2024-01-01 0:53:21,231.124.109.170,186.194.151.124,28973,34636,TCP,190,58604,9.54,u2r
2024-01-01 0:53:22,61.133.70.184,240.116.233.242,31323,39029,UDP,60,1119,6.45,u2r
2024-01-01 0:53:23,125.84.6.55,214.177.57.44,48377,48570,UDP,413,55616,7.63,Fuzzers
2024-01-01 0:53:24,196.251.158.116,207.230.251.197,30944,4254,TCP,474,10647,9.34,Fuzzers
2024-01-01 0:53:25,187.68.154.231,119.101.239.239,55068,11792,TCP,325,42126,6.32,Normal
2024-01-01 0:53:26,93.193.194.7,90.38.120.187,57525,47712,TCP,43,88307,6.31,Reconnaissance
2024-01-01 0:53:27,228.190.227.236,192.236.78.122,36820,28173,ICMP,525,65324,9.95,Exploits
2024-01-01 0:53:28,123.26.255.88,231.4.75.226,36673,7070,TCP,934,70552,9.53,Fuzzers
2024-01-01 0:53:29,122.174.76.210,172.118.61.205,45281,47632,ICMP,59,47878,4.76,Worms
2024-01-01 0:53:30,206.152.40.189,40.209.169.99,21115,3940,TCP,476,45438,6.13,Worms
2024-01-01 0:53:31,11.117.72.3,101.84.55.31,17583,63029,UDP,840,80053,0.8,Reconnaissance
2024-01-01 0:53:32,104.66.177.198,205.30.103.46,27370,1327,TCP,410,7957,2.01,Probe
2024-01-01 0:53:33,201.81.62.79,241.147.32.143,64809,63134,UDP,329,43975,6.9,Normal
2024-01-01 0:53:34,99.184.223.41,77.250.65.32,60238,21710,TCP,138,54857,6.36,DoS
2024-01-01 0:53:35,131.233.163.187,22.242.173.234,34661,61311,UDP,151,11494,6.8,Probe
2024-01-01 0:53:36,238.14.169.236,176.24.252.156,61085,29519,ICMP,690,38277,6.81,Normal
2024-01-01 0:53:37,219.237.215.34,170.14.66.23,15879,4494,ICMP,394,14008,7.63,Worms
2024-01-01 0:53:38,59.105.138.105,10.130.112.82,46228,26214,UDP,188,4650,9.02,u2r
2024-01-01 0:53:39,219.145.237.91,202.146.10.158,47880,36548,TCP,988,20321,6.55,Shellcode
2024-01-01 0:53:40,147.181.163.137,213.153.76.56,13644,6278,ICMP,297,14782,5.07,Exploits
2024-01-01 0:53:41,3.68.195.205,86.36.235.180,10797,21125,UDP,65,18061,2.24,Fuzzers
2024-01-01 0:53:42,139.223.129.163,123.43.183.189,47407,4108,ICMP,153,44776,6.78,Reconnaissance
2024-01-01 0:53:43,20.194.48.198,253.54.8.94,44697,25873,TCP,167,15960,0.42,r2l
2024-01-01 0:53:44,164.81.41.121,72.131.203.139,22927,20282,TCP,135,86921,2.79,Fuzzers
2024-01-01 0:53:45,24.112.85.17,90.13.127.246,3861,32994,TCP,234,31819,6.46,Analysis
2024-01-01 0:53:46,90.51.37.225,238.91.172.184,1887,7812,TCP,51,35215,4.84,Worms
2024-01-01 0:53:47,61.193.162.174,36.118.193.84,6512,11899,ICMP,374,98878,3.12,Worms
2024-01-01 0:53:48,219.33.237.240,195.188.121.18,36821,26495,ICMP,147,28838,9.95,u2r
2024-01-01 0:53:49,143.135.199.88,206.94.16.122,5104,49812,TCP,804,52412,8.76,Shellcode
2024-01-01 0:53:50,227.1.25.218,51.19.110.122,43419,60811,TCP,469,73861,9.39,Worms
2024-01-01 0:53:51,159.146.166.179,202.181.232.234,35553,23525,TCP,106,58811,4.48,u2r
2024-01-01 0:53:52,173.225.116.239,136.159.149.236,1034,42819,ICMP,310,69507,5.12,Shellcode
2024-01-01 0:53:53,238.153.124.23,21.48.113.205,4094,19846,TCP,556,28941,8.44,r2l
2024-01-01 0:53:54,129.112.79.66,107.20.237.83,12529,42624,TCP,859,97593,9.08,Probe
2024-01-01 0:53:55,144.12.181.190,227.139.25.209,10018,22729,TCP,916,40316,9.36,Worms
2024-01-01 0:53:56,208.148.19.86,120.4.236.133,40904,25449,UDP,850,3318,5.1,Fuzzers
2024-01-01 0:53:57,202.143.191.232,237.183.69.47,65314,37302,UDP,645,19307,5.82,DoS
2024-01-01 0:53:58,41.137.143.67,100.178.167.102,9968,54559,TCP,610,71066,3.62,Backdoor
2024-01-01 0:53:59,207.173.216.163,239.198.194.27,8701,63315,ICMP,720,25839,3.73,Worms
2024-01-01 0:54:00,28.204.185.98,253.96.134.215,42345,40151,TCP,548,57841,8.26,Worms
2024-01-01 0:54:01,102.59.46.8,93.23.219.199,10858,33837,UDP,82,70231,2.32,Backdoor
2024-01-01 0:54:02,191.114.220.202,48.133.127.120,19179,42271,TCP,206,3651,9.54,Exploits
2024-01-01 0:54:03,80.75.234.63,82.135.123.242,7145,51185,UDP,195,17091,9.04,Worms
2024-01-01 0:54:04,105.50.225.38,139.2.81.13,32390,12239,UDP,670,58380,9.24,Analysis
2024-01-01 0:54:05,10.85.46.90,206.110.228.183,50552,26829,TCP,695,31640,6.76,Reconnaissance
2024-01-01 0:54:06,218.160.141.231,96.69.128.55,5422,34172,ICMP,278,60177,6.99,Normal
2024-01-01 0:54:07,115.215.245.230,132.61.105.188,64199,46912,TCP,609,18151,3.22,r2l
2024-01-01 0:54:08,93.102.18.140,238.84.111.25,15646,35327,TCP,228,77095,1.07,Shellcode
2024-01-01 0:54:09,50.199.138.153,35.231.34.204,40560,37347,ICMP,328,55016,7.81,Reconnaissance
2024-01-01 0:54:10,221.86.81.35,85.75.42.106,58754,2769,UDP,362,32260,9.7,DoS
2024-01-01 0:54:11,175.210.195.5,237.76.94.141,61839,3626,ICMP,571,46845,4.67,u2r
2024-01-01 0:54:12,5.156.116.30,5.196.102.108,20559,58359,TCP,470,52004,8,u2r
2024-01-01 0:54:13,96.101.142.243,162.102.34.80,43204,20246,UDP,189,41789,9.01,Probe
